,Unnamed: 0,user_id,username,id,date,Tweet,lang,replyCount,followersCount,preprocessed_text,lemmatized_text,pos_tags,senti_score,Overall Sentiment
217,1081,1555513549212065796,kratos0778,1568502759279960064,2022-09-10 07:32:53+00:00,"Gujarat is happy with their current government don't make false promises to the people of Gujarat
#KapilExposesKejriwal",en,0,114,gujarat is happy with their current government don make false promise to the people of gujarat ,"['gujarat', 'is', 'happy', 'with', 'their', 'current', 'government', 'don', 'make', 'false', 'promise', 'to', 'the', 'people', 'of', 'gujarat']","[('gujarat', 'NN'), ('is', 'VBZ'), ('happy', 'JJ'), ('with', 'IN'), ('their', 'PRP$'), ('current', 'JJ'), ('government', 'NN'), ('don', 'NNS'), ('make', 'VBP'), ('false', 'JJ'), ('promise', 'NN'), ('to', 'TO'), ('the', 'DT'), ('people', 'NNS'), ('of', 'IN'), ('gujarat', 'NN')]",1.0,Positive
218,1082,1561769920899485703,Priti_00001,1568502757522571264,2022-09-10 07:32:53+00:00,"Really, a lot of wrong has happened with the people there, the promises that cannot be fulfilled should not be made, the government has betrayed them. 
#KapilExposesKejriwal",en,0,109,really lot of wrong ha happened with the people there the promise that cannot be fulfilled should not be made the government ha betrayed them ,"['really', 'lot', 'of', 'wrong', 'ha', 'happened', 'with', 'the', 'people', 'there', 'the', 'promise', 'that', 'cannot', 'be', 'fulfilled', 'should', 'not', 'be', 'made', 'the', 'government', 'ha', 'betrayed', 'them']","[('really', 'RB'), ('lot', 'NN'), ('of', 'IN'), ('wrong', 'JJ'), ('ha', 'NN'), ('happened', 'VBD'), ('with', 'IN'), ('the', 'DT'), ('people', 'NNS'), ('there', 'EX'), ('the', 'DT'), ('promise', 'NN'), ('that', 'WDT'), ('cannot', 'NN'), ('be', 'VB'), ('fulfilled', 'VBN'), ('should', 'MD'), ('not', 'RB'), ('be', 'VB'), ('made', 'VBN'), ('the', 'DT'), ('government', 'NN'), ('ha', 'NN'), ('betrayed', 'VBD'), ('them', 'PRP')]",0.75,Positive
219,1084,1166682691871240192,VoiceGuru9,1568502754171301891,2022-09-10 07:32:52+00:00,"It shows a very shameful and lousy thinking with a vile mindset 
#KapilExposesKejriwal",en,0,3114,it show very shameful and lousy thinking with vile mindset ,"['it', 'show', 'very', 'shameful', 'and', 'lousy', 'thinking', 'with', 'vile', 'mindset']","[('it', 'PRP'), ('show', 'VBP'), ('very', 'RB'), ('shameful', 'JJ'), ('and', 'CC'), ('lousy', 'JJ'), ('thinking', 'VBG'), ('with', 'IN'), ('vile', 'JJ'), ('mindset', 'NN')]",0.375,Positive
220,1087,1474193411351613448,sharma20511,1568502736995614721,2022-09-10 07:32:48+00:00,"People have come to know that Kejriwal only makes false promises and he has not done any development work.
#KapilExposesKejriwal",en,0,900,people have come to know that kejriwal only make false promise and he ha not done any development work ,"['people', 'have', 'come', 'to', 'know', 'that', 'kejriwal', 'only', 'make', 'false', 'promise', 'and', 'he', 'ha', 'not', 'done', 'any', 'development', 'work']","[('people', 'NNS'), ('have', 'VBP'), ('come', 'VBN'), ('to', 'TO'), ('know', 'VB'), ('that', 'DT'), ('kejriwal', 'VBZ'), ('only', 'RB'), ('make', 'VB'), ('false', 'JJ'), ('promise', 'NN'), ('and', 'CC'), ('he', 'PRP'), ('ha', 'VBZ'), ('not', 'RB'), ('done', 'VBN'), ('any', 'DT'), ('development', 'NN'), ('work', 'NN')]",0.0,Neutral
221,1089,1347413891471585288,aani_54,1568502733560512512,2022-09-10 07:32:47+00:00,"The people of the country will not forgive Kejriwal, firstly the liquor scam in Delhi, now the teachers in the school are not even being paid.
#KapilExposesKejriwal",en,0,998,the people of the country will not forgive kejriwal firstly the liquor scam in delhi now the teacher in the school are not even being paid ,"['the', 'people', 'of', 'the', 'country', 'will', 'not', 'forgive', 'kejriwal', 'firstly', 'the', 'liquor', 'scam', 'in', 'delhi', 'now', 'the', 'teacher', 'in', 'the', 'school', 'are', 'not', 'even', 'being', 'paid']","[('the', 'DT'), ('people', 'NNS'), ('of', 'IN'), ('the', 'DT'), ('country', 'NN'), ('will', 'MD'), ('not', 'RB'), ('forgive', 'VB'), ('kejriwal', 'NN'), ('firstly', 'RB'), ('the', 'DT'), ('liquor', 'NN'), ('scam', 'NN'), ('in', 'IN'), ('delhi', 'NN'), ('now', 'RB'), ('the', 'DT'), ('teacher', 'NN'), ('in', 'IN'), ('the', 'DT'), ('school', 'NN'), ('are', 'VBP'), ('not', 'RB'), ('even', 'RB'), ('being', 'VBG'), ('paid', 'VBN')]",0.125,Positive
222,1090,1537302276557004800,iamShyam_32,1568502728254713858,2022-09-10 07:32:46+00:00,"Kapil exposed kejriwal, public finally got to see the real face of him
#KapilExposesKejriwal",en,0,886,kapil exposed kejriwal public finally got to see the real face of him ,"['kapil', 'exposed', 'kejriwal', 'public', 'finally', 'got', 'to', 'see', 'the', 'real', 'face', 'of', 'him']","[('kapil', 'NNS'), ('exposed', 'VBD'), ('kejriwal', 'JJ'), ('public', 'JJ'), ('finally', 'RB'), ('got', 'VBD'), ('to', 'TO'), ('see', 'VB'), ('the', 'DT'), ('real', 'JJ'), ('face', 'NN'), ('of', 'IN'), ('him', 'PRP')]",0.0,Neutral
223,1093,1425305179985825793,nami_nami_333,1568502725394206720,2022-09-10 07:32:45+00:00,"Really it's so much happy news feel so thankful to kapil ji for exposing kejriwal. It is what needed the most..We are really happy to know this..
.#KapilExposesKejriwal",en,0,1148,really it so much happy news feel so thankful to kapil ji for exposing kejriwal it is what needed the most we are really happy to know this ,"['really', 'it', 'so', 'much', 'happy', 'news', 'feel', 'so', 'thankful', 'to', 'kapil', 'ji', 'for', 'exposing', 'kejriwal', 'it', 'is', 'what', 'needed', 'the', 'most', 'we', 'are', 'really', 'happy', 'to', 'know', 'this']","[('really', 'RB'), ('it', 'PRP'), ('so', 'RB'), ('much', 'JJ'), ('happy', 'JJ'), ('news', 'NN'), ('feel', 'NN'), ('so', 'RB'), ('thankful', 'JJ'), ('to', 'TO'), ('kapil', 'VB'), ('ji', 'NN'), ('for', 'IN'), ('exposing', 'VBG'), ('kejriwal', 'NN'), ('it', 'PRP'), ('is', 'VBZ'), ('what', 'WP'), ('needed', 'VBD'), ('the', 'DT'), ('most', 'RBS'), ('we', 'PRP'), ('are', 'VBP'), ('really', 'RB'), ('happy', 'JJ'), ('to', 'TO'), ('know', 'VB'), ('this', 'DT')]",3.625,Positive
224,1094,1541778097518682112,Sonakshi_here,1568502725146738695,2022-09-10 07:32:45+00:00,"Now the AAP government is becoming the greatest corrupt party right now
#KapilExposesKejriwal",en,0,319,now the aap government is becoming the greatest corrupt party right now ,"['now', 'the', 'aap', 'government', 'is', 'becoming', 'the', 'greatest', 'corrupt', 'party', 'right', 'now']","[('now', 'RB'), ('the', 'DT'), ('aap', 'JJ'), ('government', 'NN'), ('is', 'VBZ'), ('becoming', 'VBG'), ('the', 'DT'), ('greatest', 'JJS'), ('corrupt', 'NN'), ('party', 'NN'), ('right', 'RB'), ('now', 'RB')]",1.125,Positive
225,1096,1523928104510525440,bhag_saleidhrse,1568502720298098688,2022-09-10 07:32:44+00:00,"Kejriwal and Kejriwal government only make promises. They don't do anything for us after forming the government.
#KapilExposesKejriwal",en,0,111,kejriwal and kejriwal government only make promise they don do anything for u after forming the government ,"['kejriwal', 'and', 'kejriwal', 'government', 'only', 'make', 'promise', 'they', 'don', 'do', 'anything', 'for', 'u', 'after', 'forming', 'the', 'government']","[('kejriwal', 'NN'), ('and', 'CC'), ('kejriwal', 'VB'), ('government', 'NN'), ('only', 'RB'), ('make', 'VBP'), ('promise', 'NN'), ('they', 'PRP'), ('don', 'VBP'), ('do', 'VBP'), ('anything', 'NN'), ('for', 'IN'), ('u', 'NN'), ('after', 'IN'), ('forming', 'VBG'), ('the', 'DT'), ('government', 'NN')]",0.0,Neutral
226,1097,1508674177729167363,Singh_N_eha,1568502718398099458,2022-09-10 07:32:44+00:00,#KapilExposesKejriwal The is really awesome the dark side of kejriwal,en,0,1547,the is really awesome the dark side of kejriwal ,"['the', 'is', 'really', 'awesome', 'the', 'dark', 'side', 'of', 'kejriwal']","[('the', 'DT'), ('is', 'VBZ'), ('really', 'RB'), ('awesome', 'JJ'), ('the', 'DT'), ('dark', 'JJ'), ('side', 'NN'), ('of', 'IN'), ('kejriwal', 'NN')]",1.625,Positive
227,1099,1514463279892303872,shyamRadhe008,1568502713637535744,2022-09-10 07:32:42+00:00,"When we talk about development, w give examples about gujrat.
while Delhi government is doing corruption. #KapilExposesKejriwal",en,0,1021,when we talk about development give example about gujrat while delhi government is doing corruption ,"['when', 'we', 'talk', 'about', 'development', 'give', 'example', 'about', 'gujrat', 'while', 'delhi', 'government', 'is', 'doing', 'corruption']","[('when', 'WRB'), ('we', 'PRP'), ('talk', 'VBP'), ('about', 'IN'), ('development', 'NN'), ('give', 'JJ'), ('example', 'NN'), ('about', 'IN'), ('gujrat', 'NN'), ('while', 'IN'), ('delhi', 'JJ'), ('government', 'NN'), ('is', 'VBZ'), ('doing', 'VBG'), ('corruption', 'NN')]",0.5,Positive
228,1102,1147172306692628480,1999indian,1568502704145858560,2022-09-10 07:32:40+00:00,"Kapil Mishra 'exposes' Arvind Kejriwal: All you need to know about the charges against Aam Aadmi Party

#KapilExposesKejriwal",en,0,3017,kapil mishra expose arvind kejriwal all you need to know about the charge against aam aadmi party ,"['kapil', 'mishra', 'expose', 'arvind', 'kejriwal', 'all', 'you', 'need', 'to', 'know', 'about', 'the', 'charge', 'against', 'aam', 'aadmi', 'party']","[('kapil', 'NN'), ('mishra', 'NN'), ('expose', 'VBP'), ('arvind', 'IN'), ('kejriwal', 'NN'), ('all', 'DT'), ('you', 'PRP'), ('need', 'VBP'), ('to', 'TO'), ('know', 'VB'), ('about', 'IN'), ('the', 'DT'), ('charge', 'NN'), ('against', 'IN'), ('aam', 'JJ'), ('aadmi', 'NN'), ('party', 'NN')]",0.0,Neutral
229,1104,1503910537456803840,itsironyhere_,1568502699167215619,2022-09-10 07:32:39+00:00,"These type of shameless act will not gonna be tolerated anymore guys by the shamefull Arvind Kejriwal guys!!!
#KapilExposesKejriwal",en,0,633,these type of shameless act will not gonna be tolerated anymore guy by the shamefull arvind kejriwal guy ,"['these', 'type', 'of', 'shameless', 'act', 'will', 'not', 'gonna', 'be', 'tolerated', 'anymore', 'guy', 'by', 'the', 'shamefull', 'arvind', 'kejriwal', 'guy']","[('these', 'DT'), ('type', 'NN'), ('of', 'IN'), ('shameless', 'NN'), ('act', 'NN'), ('will', 'MD'), ('not', 'RB'), ('gonna', 'VB'), ('be', 'VB'), ('tolerated', 'VBN'), ('anymore', 'RB'), ('guy', 'NN'), ('by', 'IN'), ('the', 'DT'), ('shamefull', 'NN'), ('arvind', 'NN'), ('kejriwal', 'NN'), ('guy', 'NN')]",0.0,Neutral
230,1108,1453984103221522441,Preeshu_,1568502690275270657,2022-09-10 07:32:37+00:00,"No matter what Kejri govt should do something important and better for the Delhi citizens. Free ki cheezein kab tak baatoge ? 
#KapilExposesKejriwal",en,0,1158,no matter what kejri govt should do something important and better for the delhi citizen free ki cheezein kab tak baatoge ,"['no', 'matter', 'what', 'kejri', 'govt', 'should', 'do', 'something', 'important', 'and', 'better', 'for', 'the', 'delhi', 'citizen', 'free', 'ki', 'cheezein', 'kab', 'tak', 'baatoge']","[('no', 'DT'), ('matter', 'NN'), ('what', 'WP'), ('kejri', 'VBZ'), ('govt', 'NN'), ('should', 'MD'), ('do', 'VB'), ('something', 'NN'), ('important', 'JJ'), ('and', 'CC'), ('better', 'JJR'), ('for', 'IN'), ('the', 'DT'), ('delhi', 'NN'), ('citizen', 'VBD'), ('free', 'JJ'), ('ki', 'NN'), ('cheezein', 'NN'), ('kab', 'VBD'), ('tak', 'JJ'), ('baatoge', 'NN')]",2.5,Positive
231,1110,1534557858595241984,SunitaD39063500,1568502687213420548,2022-09-10 07:32:36+00:00,We are with Kapil always  -#KapilExposesKejriwal,en,0,553,we are with kapil always ,"['we', 'are', 'with', 'kapil', 'always']","[('we', 'PRP'), ('are', 'VBP'), ('with', 'IN'), ('kapil', 'NNS'), ('always', 'RB')]",0.0,Neutral
232,1112,1520097767200239621,tonystark03333,1568502683988017156,2022-09-10 07:32:35+00:00,"In the name of free education all get only fake promises wow it's nice. 
#KapilExposesKejriwal",en,0,231,in the name of free education all get only fake promise wow it nice ,"['in', 'the', 'name', 'of', 'free', 'education', 'all', 'get', 'only', 'fake', 'promise', 'wow', 'it', 'nice']","[('in', 'IN'), ('the', 'DT'), ('name', 'NN'), ('of', 'IN'), ('free', 'JJ'), ('education', 'NN'), ('all', 'DT'), ('get', 'VBP'), ('only', 'RB'), ('fake', 'JJ'), ('promise', 'NN'), ('wow', 'NN'), ('it', 'PRP'), ('nice', 'JJ')]",1.75,Positive
233,1113,1527290826988331009,Supriya27637342,1568502674206900226,2022-09-10 07:32:33+00:00,I am really very much sad by the work of Kejriwal and we have to do something #KapilExposesKejriwal,en,0,191,am really very much sad by the work of kejriwal and we have to do something ,"['am', 'really', 'very', 'much', 'sad', 'by', 'the', 'work', 'of', 'kejriwal', 'and', 'we', 'have', 'to', 'do', 'something']","[('am', 'VBP'), ('really', 'RB'), ('very', 'RB'), ('much', 'JJ'), ('sad', 'NN'), ('by', 'IN'), ('the', 'DT'), ('work', 'NN'), ('of', 'IN'), ('kejriwal', 'NN'), ('and', 'CC'), ('we', 'PRP'), ('have', 'VBP'), ('to', 'TO'), ('do', 'VB'), ('something', 'NN')]",0.875,Positive
234,1114,1315930271695269888,AnkiDhoni,1568502668913680384,2022-09-10 07:32:32+00:00,"kapil did a great job
#KapilExposesKejriwal",en,0,258,kapil did great job ,"['kapil', 'did', 'great', 'job']","[('kapil', 'NN'), ('did', 'VBD'), ('great', 'JJ'), ('job', 'NN')]",0.0,Neutral
235,1118,1120726546572959744,Tarun5844,1568502655588401153,2022-09-10 07:32:29+00:00,"It is very bad happening ,Everyone knows that Kejriwal government is not doing anything for the development of Delhi. A big shame on Kejriwal government #KapilExposesKejriwal",en,0,1071,it is very bad happening everyone know that kejriwal government is not doing anything for the development of delhi big shame on kejriwal government ,"['it', 'is', 'very', 'bad', 'happening', 'everyone', 'know', 'that', 'kejriwal', 'government', 'is', 'not', 'doing', 'anything', 'for', 'the', 'development', 'of', 'delhi', 'big', 'shame', 'on', 'kejriwal', 'government']","[('it', 'PRP'), ('is', 'VBZ'), ('very', 'RB'), ('bad', 'JJ'), ('happening', 'VBG'), ('everyone', 'NN'), ('know', 'VBP'), ('that', 'IN'), ('kejriwal', 'JJ'), ('government', 'NN'), ('is', 'VBZ'), ('not', 'RB'), ('doing', 'VBG'), ('anything', 'NN'), ('for', 'IN'), ('the', 'DT'), ('development', 'NN'), ('of', 'IN'), ('delhi', 'NN'), ('big', 'JJ'), ('shame', 'NN'), ('on', 'IN'), ('kejriwal', 'JJ'), ('government', 'NN')]",0.5,Positive
236,1119,1565612930523365376,DikhaSharma09,1568502654892126208,2022-09-10 07:32:28+00:00,"We want safety of our family and a relief of riots but kejriwal don't giving us.
#KapilExposesKejriwal",en,0,162,we want safety of our family and relief of riot but kejriwal don giving u ,"['we', 'want', 'safety', 'of', 'our', 'family', 'and', 'relief', 'of', 'riot', 'but', 'kejriwal', 'don', 'giving', 'u']","[('we', 'PRP'), ('want', 'VBP'), ('safety', 'NN'), ('of', 'IN'), ('our', 'PRP$'), ('family', 'NN'), ('and', 'CC'), ('relief', 'NN'), ('of', 'IN'), ('riot', 'NN'), ('but', 'CC'), ('kejriwal', 'JJ'), ('don', 'NN'), ('giving', 'VBG'), ('u', 'JJ')]",0.375,Positive
237,1121,914459488622493696,RDJFanBoi,1568502647619190785,2022-09-10 07:32:27+00:00,"Kejriwal has been exposed by kapil
His selhi model has been exposed
Truth has been spoken
#KapilExposesKejriwal",en,0,1490,kejriwal ha been exposed by kapil his selhi model ha been exposed truth ha been spoken ,"['kejriwal', 'ha', 'been', 'exposed', 'by', 'kapil', 'his', 'selhi', 'model', 'ha', 'been', 'exposed', 'truth', 'ha', 'been', 'spoken']","[('kejriwal', 'NN'), ('ha', 'NN'), ('been', 'VBN'), ('exposed', 'VBN'), ('by', 'IN'), ('kapil', 'VBG'), ('his', 'PRP$'), ('selhi', 'NN'), ('model', 'NN'), ('ha', 'VBD'), ('been', 'VBN'), ('exposed', 'VBN'), ('truth', 'NN'), ('ha', 'NN'), ('been', 'VBN'), ('spoken', 'VBN')]",0.625,Positive
238,1122,1182899676380418049,Deekshith0011,1568502645979246592,2022-09-10 07:32:26+00:00,"Didn't do anything for Delhi, just doing it, Kejriwal ji does not even pay the salary of his own leaders.. 

#KapilExposesKejriwal",en,0,159,didn do anything for delhi just doing it kejriwal ji doe not even pay the salary of his own leader ,"['didn', 'do', 'anything', 'for', 'delhi', 'just', 'doing', 'it', 'kejriwal', 'ji', 'doe', 'not', 'even', 'pay', 'the', 'salary', 'of', 'his', 'own', 'leader']","[('didn', 'NNS'), ('do', 'VBP'), ('anything', 'NN'), ('for', 'IN'), ('delhi', 'NN'), ('just', 'RB'), ('doing', 'VBG'), ('it', 'PRP'), ('kejriwal', 'VB'), ('ji', 'NN'), ('doe', 'NN'), ('not', 'RB'), ('even', 'RB'), ('pay', 'VB'), ('the', 'DT'), ('salary', 'NN'), ('of', 'IN'), ('his', 'PRP$'), ('own', 'JJ'), ('leader', 'NN')]",0.125,Positive
239,1123,1450127304944877572,Riyasrivas17,1568502644762877954,2022-09-10 07:32:26+00:00,"There comes a time when one must take a position that is neither safe nor political nor popular, but he must take it becouse conscience tells him it is right
#KapilExposesKejriwal",en,0,1041,there come time when one must take position that is neither safe nor political nor popular but he must take it becouse conscience tell him it is right ,"['there', 'come', 'time', 'when', 'one', 'must', 'take', 'position', 'that', 'is', 'neither', 'safe', 'nor', 'political', 'nor', 'popular', 'but', 'he', 'must', 'take', 'it', 'becouse', 'conscience', 'tell', 'him', 'it', 'is', 'right']","[('there', 'RB'), ('come', 'VBN'), ('time', 'NN'), ('when', 'WRB'), ('one', 'NN'), ('must', 'MD'), ('take', 'VB'), ('position', 'NN'), ('that', 'WDT'), ('is', 'VBZ'), ('neither', 'DT'), ('safe', 'JJ'), ('nor', 'CC'), ('political', 'JJ'), ('nor', 'CC'), ('popular', 'JJ'), ('but', 'CC'), ('he', 'PRP'), ('must', 'MD'), ('take', 'VB'), ('it', 'PRP'), ('becouse', 'VB'), ('conscience', 'NN'), ('tell', 'NN'), ('him', 'PRP'), ('it', 'PRP'), ('is', 'VBZ'), ('right', 'JJ')]",0.625,Positive
240,1125,1520670788382519296,krishiv_6,1568502642309238785,2022-09-10 07:32:25+00:00,is demanding that Kejriwal must reveal the source of funding of the foreign trips of five AAP leaders -#KapilExposesKejriwal,en,0,498,is demanding that kejriwal must reveal the source of funding of the foreign trip of five aap leader ,"['is', 'demanding', 'that', 'kejriwal', 'must', 'reveal', 'the', 'source', 'of', 'funding', 'of', 'the', 'foreign', 'trip', 'of', 'five', 'aap', 'leader']","[('is', 'VBZ'), ('demanding', 'VBG'), ('that', 'IN'), ('kejriwal', 'NN'), ('must', 'MD'), ('reveal', 'VB'), ('the', 'DT'), ('source', 'NN'), ('of', 'IN'), ('funding', 'NN'), ('of', 'IN'), ('the', 'DT'), ('foreign', 'JJ'), ('trip', 'NN'), ('of', 'IN'), ('five', 'CD'), ('aap', 'NNS'), ('leader', 'NN')]",0.0,Neutral
241,1126,1453382067501236229,Aamirs_Fauji,1568502640824451072,2022-09-10 07:32:25+00:00,Everyone knows that Kejriwal government is not doing anything for the progress of Delhi. A big shame on Kejriwal government #KapilExposesKejriwal,en,0,203,everyone know that kejriwal government is not doing anything for the progress of delhi big shame on kejriwal government ,"['everyone', 'know', 'that', 'kejriwal', 'government', 'is', 'not', 'doing', 'anything', 'for', 'the', 'progress', 'of', 'delhi', 'big', 'shame', 'on', 'kejriwal', 'government']","[('everyone', 'NN'), ('know', 'VBP'), ('that', 'IN'), ('kejriwal', 'JJ'), ('government', 'NN'), ('is', 'VBZ'), ('not', 'RB'), ('doing', 'VBG'), ('anything', 'NN'), ('for', 'IN'), ('the', 'DT'), ('progress', 'NN'), ('of', 'IN'), ('delhi', 'NN'), ('big', 'JJ'), ('shame', 'NN'), ('on', 'IN'), ('kejriwal', 'JJ'), ('government', 'NN')]",0.25,Positive
242,1128,1268833878153637888,SRKian_Joshil,1568502637703856128,2022-09-10 07:32:24+00:00,"Delhi don’t deserve this government, they are making false promises #KapilExposesKejriwal",en,0,1132,delhi don deserve this government they are making false promise ,"['delhi', 'don', 'deserve', 'this', 'government', 'they', 'are', 'making', 'false', 'promise']","[('delhi', 'NN'), ('don', 'NN'), ('deserve', 'NN'), ('this', 'DT'), ('government', 'NN'), ('they', 'PRP'), ('are', 'VBP'), ('making', 'VBG'), ('false', 'JJ'), ('promise', 'NN')]",0.125,Positive
243,1129,1534566359560257536,ShrutiT03466956,1568502636483321856,2022-09-10 07:32:24+00:00,"First, they should do each and every work well so that their people are happy and they should not have any problem.
#KapilExposesKejriwal",en,0,161,first they should do each and every work well so that their people are happy and they should not have any problem ,"['first', 'they', 'should', 'do', 'each', 'and', 'every', 'work', 'well', 'so', 'that', 'their', 'people', 'are', 'happy', 'and', 'they', 'should', 'not', 'have', 'any', 'problem']","[('first', 'RB'), ('they', 'PRP'), ('should', 'MD'), ('do', 'VB'), ('each', 'DT'), ('and', 'CC'), ('every', 'DT'), ('work', 'NN'), ('well', 'RB'), ('so', 'RB'), ('that', 'IN'), ('their', 'PRP$'), ('people', 'NNS'), ('are', 'VBP'), ('happy', 'JJ'), ('and', 'CC'), ('they', 'PRP'), ('should', 'MD'), ('not', 'RB'), ('have', 'VB'), ('any', 'DT'), ('problem', 'NN')]",1.25,Positive
244,1130,1564179266140794880,Tanya_00002,1568502633064992769,2022-09-10 07:32:23+00:00,"Has there really been a lot wrong with the people there, whatever promises were made to the people there are not fulfilled, people are very sad 
#KapilExposesKejriwal",en,0,598,ha there really been lot wrong with the people there whatever promise were made to the people there are not fulfilled people are very sad ,"['ha', 'there', 'really', 'been', 'lot', 'wrong', 'with', 'the', 'people', 'there', 'whatever', 'promise', 'were', 'made', 'to', 'the', 'people', 'there', 'are', 'not', 'fulfilled', 'people', 'are', 'very', 'sad']","[('ha', 'NN'), ('there', 'EX'), ('really', 'RB'), ('been', 'VBN'), ('lot', 'NN'), ('wrong', 'JJ'), ('with', 'IN'), ('the', 'DT'), ('people', 'NNS'), ('there', 'RB'), ('whatever', 'WDT'), ('promise', 'NN'), ('were', 'VBD'), ('made', 'VBN'), ('to', 'TO'), ('the', 'DT'), ('people', 'NNS'), ('there', 'EX'), ('are', 'VBP'), ('not', 'RB'), ('fulfilled', 'VBN'), ('people', 'NNS'), ('are', 'VBP'), ('very', 'RB'), ('sad', 'JJ')]",1.125,Positive
245,1131,1439271773493624838,lemarque_1,1568502632511340547,2022-09-10 07:32:23+00:00,"In Gujarat every household will get tap water. Where in Delhi drinking water from tankers 
#KapilExposesKejriwal",en,0,1211,in gujarat every household will get tap water where in delhi drinking water from tanker ,"['in', 'gujarat', 'every', 'household', 'will', 'get', 'tap', 'water', 'where', 'in', 'delhi', 'drinking', 'water', 'from', 'tanker']","[('in', 'IN'), ('gujarat', 'NN'), ('every', 'DT'), ('household', 'NN'), ('will', 'MD'), ('get', 'VB'), ('tap', 'JJ'), ('water', 'NN'), ('where', 'WRB'), ('in', 'IN'), ('delhi', 'NN'), ('drinking', 'NN'), ('water', 'NN'), ('from', 'IN'), ('tanker', 'NN')]",0.0,Neutral
246,1132,1492593882369953794,Mohit3tripathi,1568502632385511430,2022-09-10 07:32:23+00:00,"Kejriwal will never learn
He needs to get exposed
#KapilExposesKejriwal",en,0,110,kejriwal will never learn he need to get exposed ,"['kejriwal', 'will', 'never', 'learn', 'he', 'need', 'to', 'get', 'exposed']","[('kejriwal', 'NN'), ('will', 'MD'), ('never', 'RB'), ('learn', 'VB'), ('he', 'PRP'), ('need', 'MD'), ('to', 'TO'), ('get', 'VB'), ('exposed', 'VBN')]",0.0,Neutral
247,1133,1513026223735246848,Singh_S_neha,1568502632079294464,2022-09-10 07:32:23+00:00,Soo Shameful act again by kejriwal shame on you #KapilExposesKejriwal,en,0,1233,soo shameful act again by kejriwal shame on you ,"['soo', 'shameful', 'act', 'again', 'by', 'kejriwal', 'shame', 'on', 'you']","[('soo', 'NN'), ('shameful', 'JJ'), ('act', 'NN'), ('again', 'RB'), ('by', 'IN'), ('kejriwal', 'NN'), ('shame', 'NN'), ('on', 'IN'), ('you', 'PRP')]",0.125,Positive
248,1134,1453698034294870026,PariKittu1,1568502624571523079,2022-09-10 07:32:21+00:00,"The public of Delhi always say kejariwal is doing nothing for the people
#KapilExposesKejriwal",en,0,130,the public of delhi always say kejariwal is doing nothing for the people ,"['the', 'public', 'of', 'delhi', 'always', 'say', 'kejariwal', 'is', 'doing', 'nothing', 'for', 'the', 'people']","[('the', 'DT'), ('public', 'NN'), ('of', 'IN'), ('delhi', 'NN'), ('always', 'RB'), ('say', 'VBP'), ('kejariwal', 'NN'), ('is', 'VBZ'), ('doing', 'VBG'), ('nothing', 'NN'), ('for', 'IN'), ('the', 'DT'), ('people', 'NNS')]",0.25,Positive
249,1135,1564860704909193216,Hs_Princess_,1568502623841718273,2022-09-10 07:32:21+00:00,"After levelling serious charges at the AAP, Kapil Mishra asked the Delhi Chief Minister to quit or ""he will drag him by the collar and take him to Tihar Jail"".

#KapilExposesKejriwal",en,0,678,after levelling serious charge at the aap kapil mishra asked the delhi chief minister to quit or he will drag him by the collar and take him to tihar jail ,"['after', 'levelling', 'serious', 'charge', 'at', 'the', 'aap', 'kapil', 'mishra', 'asked', 'the', 'delhi', 'chief', 'minister', 'to', 'quit', 'or', 'he', 'will', 'drag', 'him', 'by', 'the', 'collar', 'and', 'take', 'him', 'to', 'tihar', 'jail']","[('after', 'IN'), ('levelling', 'VBG'), ('serious', 'JJ'), ('charge', 'NN'), ('at', 'IN'), ('the', 'DT'), ('aap', 'NN'), ('kapil', 'NN'), ('mishra', 'NN'), ('asked', 'VBD'), ('the', 'DT'), ('delhi', 'NN'), ('chief', 'JJ'), ('minister', 'NN'), ('to', 'TO'), ('quit', 'VB'), ('or', 'CC'), ('he', 'PRP'), ('will', 'MD'), ('drag', 'VB'), ('him', 'PRP'), ('by', 'IN'), ('the', 'DT'), ('collar', 'NN'), ('and', 'CC'), ('take', 'VB'), ('him', 'PRP'), ('to', 'TO'), ('tihar', 'VB'), ('jail', 'NN')]",0.625,Positive
250,1136,1558385435058917376,tan_weeeee,1568502623694901248,2022-09-10 07:32:21+00:00,"Kejriwal government should improve their government strategy. That's really disgusting
#KapilExposesKejriwal",en,0,118,kejriwal government should improve their government strategy that really disgusting ,"['kejriwal', 'government', 'should', 'improve', 'their', 'government', 'strategy', 'that', 'really', 'disgusting']","[('kejriwal', 'JJ'), ('government', 'NN'), ('should', 'MD'), ('improve', 'VB'), ('their', 'PRP$'), ('government', 'NN'), ('strategy', 'NN'), ('that', 'WDT'), ('really', 'RB'), ('disgusting', 'VBG')]",0.75,Positive
251,1137,1563824545207037953,ishuyadav_09,1568502623556476928,2022-09-10 07:32:21+00:00,"We want leader who make our country a safe place without and riots

#KapilExposesKejriwal",en,0,127,we want leader who make our country safe place without and riot ,"['we', 'want', 'leader', 'who', 'make', 'our', 'country', 'safe', 'place', 'without', 'and', 'riot']","[('we', 'PRP'), ('want', 'VBP'), ('leader', 'NN'), ('who', 'WP'), ('make', 'VBP'), ('our', 'PRP$'), ('country', 'NN'), ('safe', 'JJ'), ('place', 'NN'), ('without', 'IN'), ('and', 'CC'), ('riot', 'VB')]",0.375,Positive
